"Szenario-Variante";"Staatsangehörigkeit (Kategorie)";"Geschlecht";"Altersklasse";"Jahr";"Bevölkerungsstand am 31. Dezember"
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"5-9 Jahre";"2062";312013
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"5-9 Jahre";"2063";313976
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"5-9 Jahre";"2064";315939
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"5-9 Jahre";"2065";317890
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"5-9 Jahre";"2066";319828
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"5-9 Jahre";"2067";321747
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"5-9 Jahre";"2068";323645
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"5-9 Jahre";"2069";325531
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"5-9 Jahre";"2070";327418
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2019";205051
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2020";209293
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2021";212398
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2022";215181
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2023";217209
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2024";219710
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2025";221177
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2026";224165
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2027";226146
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2028";227953
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2029";230453
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2030";233123
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2031";235400
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2032";238543
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2033";242207
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2034";244680
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2035";247121
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2036";249488
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2037";251777
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2038";253976
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2039";256091
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2040";258148
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2041";260193
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2042";262246
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2043";264298
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2044";266372
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2045";268460
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2046";270598
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2047";272801
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2048";275084
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2049";277457
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2050";279924
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2051";282464
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2052";285065
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2053";287713
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2054";290385
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2055";293027
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2056";295623
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2057";298142
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2058";300553
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2059";302833
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2060";304980
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2061";306983
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2062";308901
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2063";310774
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2064";312633
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2065";314520
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2066";316451
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2067";318407
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2068";320375
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2069";322338
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"10-14 Jahre";"2070";324290
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2019";205961
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2020";205691
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2021";208019
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2022";210732
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2023";214166
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2024";217145
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2025";221398
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2026";224567
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2027";227455
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2028";229644
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2029";232277
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2030";233896
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2031";236862
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2032";238789
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2033";240479
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2034";242744
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2035";245120
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2036";247152
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2037";249991
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2038";253303
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2039";255509
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2040";257674
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2041";259832
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2042";261961
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2043";264052
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2044";266098
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2045";268121
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2046";270137
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2047";272156
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2048";274176
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2049";276216
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2050";278277
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2051";280386
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2052";282568
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2053";284839
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2054";287194
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2055";289647
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2056";292178
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2057";294767
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2058";297410
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2059";300072
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2060";302709
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2061";305301
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2062";307818
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2063";310221
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2064";312499
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2065";314646
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2066";316655
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2067";318579
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2068";320459
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2069";322330
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"15-19 Jahre";"2070";324223
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2019";233967
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2020";234117
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2021";231684
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2022";230503
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2023";229663
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2024";230030
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2025";230067
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2026";232416
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2027";235223
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2028";238733
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2029";241834
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2030";246089
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2031";249078
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2032";251641
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2033";253440
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2034";255549
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2035";256654
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2036";259000
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2037";260357
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2038";261490
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2039";263165
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2040";264917
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2041";266522
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2042";268960
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2043";271919
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2044";274010
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2045";276129
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2046";278231
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2047";280293
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2048";282309
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2049";284280
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2050";286219
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2051";288148
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2052";290076
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2053";291997
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2054";293947
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2055";295924
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2056";297956
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2057";300062
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2058";302255
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2059";304543
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2060";306935
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2061";309409
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2062";311941
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2063";314534
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2064";317147
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2065";319738
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2066";322290
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2067";324771
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2068";327148
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2069";329402
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"20-24 Jahre";"2070";331536
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"25-29 Jahre";"2019";278991
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"25-29 Jahre";"2020";276691
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"25-29 Jahre";"2021";275326
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"25-29 Jahre";"2022";273191
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"25-29 Jahre";"2023";272790
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"25-29 Jahre";"2024";272841
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"25-29 Jahre";"2025";273474
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"25-29 Jahre";"2026";271846
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"25-29 Jahre";"2027";271356
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"25-29 Jahre";"2028";271181
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"25-29 Jahre";"2029";272153
"Szenario E-00-2020 'abgeschwächte Alterung'";"Staatsangehörigkeit - Total";"Frau";"25-29 Jahre";"2030";272668
